id,comment_text,severe_toxic,obscene,threat,insult,identity_hate,toxic
6ed7e418dec928ae,npov this article discreetly promotes islam  that is npov ,0.0,0.0,0.0,0.0,0.0,0.0
f0ebde53d464dcf5,thanks for the follow up  why would you think you might have the same ip address as,0.0,0.0,0.0,0.0,0.0,0.0
73a76dd2b460236e,arjun mbt can you deny that the trials be it in winter or summer is part of aucrt ,0.0,0.0,0.0,0.0,0.0,0.0
acc904489656b4fb,january if you continue to damage articles  as you have damaged flute today  this ip will  block  again  freplyspang,0.0,0.0,0.0,0.0,0.0,0.0
19deb35c47d9ba1d,marcusaurelius why exactly was this user banned ,0.0,0.0,0.0,0.0,0.0,0.0
dcbc1918d7ff05d3,i am a new user and do not have privileges yet ,0.0,0.0,0.0,0.0,0.0,0.0
0d0537d088fee59f, caliber the film has another team called caliber rather than calibre  is that team supposed to be american ,0.0,0.0,0.0,0.0,0.0,0.0
9e750e770749838e,did you see the references  even newspapers refer to him by those nicks  so why not  come on  this is not a matter of partisanism ,0.0,0.0,0.0,0.0,0.0,0.0
d100cee0206683d6, if i built a topic around a film director producer  and the articles were only the articles that the person directed and not those that he produced  would you think that is acceptable  the person is more well known as a director than a producer  but has done a substantial number of films in both fields  thoughts please post reply on my talk page  again  thanks  talk ,0.0,0.0,0.0,0.0,0.0,0.0
8a7e9cdf6bf68376,please don t vandalize wikipedia  it is considered vandalism  if you continue you will be banned if you d like to vandalize use the sandwich,0.0,0.0,0.0,0.0,0.0,0.0
9d554f19e7221d9c, look  i said im sory  i wan to gain the trust and respect of the wikipedia community  i love wiki and it makes me wa to see me  block  plz undo my i ll be ur best friend yea  ,0.0,0.0,0.0,0.0,0.0,0.0
bb8cecf9ac704e22,it did not occur to me that one would perceive frieza and furiizaa as not alike in spelling  i understand now why you would want to make an exception to standard spelling policies  because furiizaa better illustrates what you want  i think that reason would be just as applicable whether or not furiizaa was a redirect  ,0.0,0.0,0.0,0.0,0.0,0.0
05985809c0bb8566,also  your mom gave me herpes  tell her i said thanks ,0.0,0.0,0.0,1.0,0.0,1.0
8aa536126dedb019,derogatory is bull shit tvoz  saying someone figets if they do isn t derogatory in less you re crazy,0.0,1.0,0.0,0.0,0.0,1.0
a1b09f754f8d51f8,common name rule puts it at manassas http books google com ngrams graph content second bull run  c second manassas  c  nd bull run  c  nd manassas  cbattle of second manassas  cbattle of second bull run year  start year  end corpus smoothing share  ,0.0,0.0,0.0,0.0,0.0,0.0
2f7e27257d30212f,i wanna fuck you fuck u fuck u fuck u,1.0,1.0,0.0,0.0,0.0,1.0
188732719a095f34, october utc since posting the above  i found a link to fowler s actual handwritten complaints to the extent i can understand them  it appears he alleges that the publishers deliberately mis trans lated the bible into english to make it appear anti homo sex w hate ver you think of his theory  he is clearly alleging misconduct by men  not by a diety  talk ,0.0,0.0,0.0,0.0,0.0,0.0
e4fcc8394644a7c1,  those aren t personal attacks  i m just practicing editing for when i become a model contributer to wikipedia  and who cares if i add copyrighted info on my talk page  who s going to even read it  like there isn t copyrighted material all over the rest of the site ,0.0,0.0,0.0,0.0,0.0,0.0
9ddf6718fae80fad,okay  i get the first one but the second one was a part of my argument for keeping the article in place while it was an attack of sorts is was an attack on the credibility of the guy who was requesting the deletion  maclean himself which seems perfectly valid to do  as the credibility of the person requesting the action and their motives behind it are an important issue so why delete my entire argument for keeping the article just because you disagree with my position you could have taken out the words flake and deadbeat and still left all the rest  since the guy has been sued numerous times for not paying his bills and been evicted  most people would consider  deadbeat  a fair and appropriate description  my position has just as much right to be heard as anyone else s regarding the use of the term negro  which is what i am guessing that you took issue with  it is a word that i have used all of my life and it is a word that is used to identify or describe african americans blacks coloreds  etc negro is hardly an offensive term isn t there an organization called the united negro college fund in the u s  ,0.0,0.0,0.0,0.0,0.0,0.0
8eda9c46a66b0db5,czechia is not weird  czechia is official one word name of the czech republic  see music of slovakia  slovakia is official one word name of the slovak republic  slovak republic exists since too  and in slovakia lives national minorities of hungarians and ruthenians ,0.0,0.0,0.0,0.0,0.0,0.0
f20d3e964069e36e,you defend the indefensible  wiki is crap  end of ,0.0,0.0,0.0,0.0,0.0,1.0
c292313e3c7db365,mission i see no reference here to where he served his mission did he serve one perhaps not  given the article that describes his inability to get a date  lds girls tend to look for rms ,0.0,0.0,0.0,0.0,0.0,0.0
27d0f3df1703e13d,thanks article ,0.0,0.0,0.0,0.0,0.0,0.0
2ed93177b470c344, hey again  sorry about taking more than a month to get my act together  i ve been busy with school  real life  and admin stuff  i ve looked over victoria s article and fixed a few things  but nothing major jumps out at me as needing to be fixed  after you look over wilson s article  let s go ahead and give our ga announcement to the project  there s a huge backlog at wp gac under the sports section  so i think we should go ahead and list them asap  before another articles are listed before them  in other news  i m working on dawn marie psaltis in my sandbox because i found a lot of good sources for her when i was researching wilson ,0.0,0.0,0.0,0.0,0.0,0.0
ababbfa8411b5b7c, and how conveniently  after it was the ip that threatened me of admin actions jjust a few hours ago  it s actually buspar that is coming to complain to an admin  and we re not hearing from the ip as if the persons were one and the same i find it strange that buspar is so familiar with what the ip did only a few hours ago  and rushed to complain here  while he has not been contacted by the ip as if  by magic  he read every article that the ip has edited  please jehochman  explain me how could all this be possible without buspar being the ip anyway  it s buspar that is harassing me  he s systematically tracking down every single one of my edits in articles about illegal fan  trans lations and distributions of copyrighted material  so that he could rush to revert them and provoke me at the same time  then threatening to complain to admins  then  saying edit warring under his username wouldn t work  he s started using anonymous ips so that his reverts would go unnoticed among the other edits  then he has used his ips to try to game a consensus discussion  pretending there was various people against me while it was only him against me let me be clear  there has already been a sockpuppet check on buspar  the admin that was in charge of the case never denied that buspar could be the ips  instead  the admin stated  and i quote  looking at contribs  user buspar and user xuanwu are very probably the same user user buspar s userpage clearly states i ve been editing wiki off and on with various user names since i don t like sticking with a user name too long  because i ve found that people start reacting to the user name more than the quality of the edits after a bit  as i ve said  the admin never denied or confirmed that buspar wasn t using the ips listed as aliases  however  anyone that had to deal with you concerning articles will spot you right away  strangely and buspar both appear to be very active on the very same articles  ron paul presidential campaign okashina okashi strange candy  signum  nanoha also  both of them seem to have a tendency of being involved in heated debates with me concerning illegal fan  trans lations and distributions of copyrighted material  strangely  both users  interventions in these cases tended to add pov statements in favor of illegal downloading while i tried to prevent this  as it was an obvious violations of policies  and i m again stating that if he s buspar  then calling him by one of his username is not an offence  it would be if he wasn t buspar  but this remain to be proved  the only thing is that i don t like him using an anonymous ip when he s reverting my contributions  because i like honesty  and hiding under anonymity when attacking me is never a sign of good faith  i m only reestablishing his identity  which  if he s buspar  cannot be an attack in any way  you ll note that i m not going after every edit of the ip in order to call it buspar  however he s always there as soon as i edit an article like fansub fandub scanlation i m merely reacting when he s targetting my edits  i realize  however  that i might not have chosen the best way to deal with the matter  so to calm things down  i offer to stop calling him buspar if that s what he d like  under the condition that either him or an admin acknowledge that buspar and the ip are indeed linked  ,0.0,0.0,0.0,0.0,0.0,0.0
69c1743797e0bc8c,accident this article should say more about the accident ,0.0,0.0,0.0,0.0,0.0,0.0
4b93c8c16906f8b0,no abusing bots and stop being an idiot the pedigree is mislabeled  even in the definition given on the page it s not a true facebuster  so it should be listed on ddt  i was nice and left it listed with a pointer on the facebuster page  dont be a  dumb fuck ,0.0,1.0,0.0,0.0,0.0,1.0
cd253549dc1d3222,i m afraid this username is against username policy which does not like repetitive names  please choose again ,0.0,0.0,0.0,0.0,0.0,0.0
b3720ca7250d1999,hold it  an  embargo  has never been considered an act of war  it is merely a government restricting who that government s citizens may do business with  a blockade is something else entirely  and yes  it is generally considered an act of war  as ships that try to run the blockade are generally fired upon ,0.0,0.0,0.0,0.0,0.0,0.0
93a28e3b8fc04b39,  improvement please look at the last  addition that improves the discussion about oxyhydrogen and the bad word hho  steve  you always say that we need sources  i have placed several peer reviewed sources and someone just cancelled  i made a mistake of not having this note  written before  but  i had no time yesterday  apologies i am adding it now and i feel that  instead of just removing my edits  the page  should be improved to keep in the spirit of wikipedia and the efforts of steve baker  scuranova  ,0.0,0.0,0.0,0.0,0.0,0.0
f5cf7a812d14f849,  i ve gone ahead and copied a good bit over  and done some rephrasing and all that jazz go and take a look i would be interested in adding a bit more about the differences with laveyan satanism  such as the social action vs  self indulgence and belief on atheism if you don t feel up to adding them in yourself  get me the info somehow  and i ll do it i can be reached at my talk page  or i can be e mailed from my talk contribs  ,0.0,0.0,0.0,0.0,0.0,0.0
06c20bf6b7f25149,hello  these are my user pages and sandboxes  according to the page i can do w hate ver i want with my sandboxes  i will report you if you don t leave them alone ,0.0,0.0,0.0,0.0,0.0,0.0
b7dd1af78a44c3af, thanks for this sanity reminder  bogdan  i myself added the following template to the top of this talk page just a few days ago remember that article talk pages are provided to coordinate the article s improvement  not for engaging in discussion for discussion s sake  do not use them as a discussion forum  what this means is that we can not censor markstreet or anyone else because of their opinions  or ask them to shut up  but we can  and should  ask everyone  including markstreet  to only comment on issues which are relevant to editing the main article  edit suggestions  sources  etc ps  i just archived the k long talk page  as archive i kept topics open where we still have some pending issues to take care of  in advance of the protection being lifted ,0.0,0.0,0.0,0.0,0.0,0.0
c56b6b7894d853a7,  yeah do you spit or swallow ,0.0,0.0,0.0,0.0,0.0,1.0
38a9840d5915dff2,ahh  i never realized  block  users could edit their talk pages  but i suppose that makes sense thanks ,0.0,0.0,0.0,0.0,0.0,0.0
3a157b0c47b55b23,apparently it s a short story  formerly mentioned in this article  but recently deleted,0.0,0.0,0.0,0.0,0.0,0.0
4744f88e5fc2ea44,paste one into the other  place a redirect and you re done  talk contribs ,0.0,0.0,0.0,0.0,0.0,0.0
29f2a8b38af871d9, march utc that wasn t an attack  ad hominem that was constructive criticism there s a difference  you re an idiot is an ad hominem attack it is a baseless insult with no constructive intention  rubbish is an ad hominem attack there is nothing constructive other than an insult of another contributors work telling fiddle they he or she has an arrogant obtuse attitude was constructive with the intention of advice on how to better deal with new posters  instead of posting rubbish is both an arrogant and insulting statement it did nothing to help me create a better article  or give reasons why the skk article was being deleted  rubbish is not an objective criteria  this article has already been posted debated is of course this fact never was brought up until after the discussion was well out of hand second  you cannot with any intellectual honesty characterize what i posted as vandalism  my repeated intention was to make a sincere contribution of a topic that i felt is important i was more than happy to discuss the merits of the article as evidenced by my fruitless attempt to use the hangon tag i literally barely had time to type a few words before the article was again deleted with absolutely zero discussion or valid justification  i encourage all parties to go back and look at how this played out there was no discussion other than threats a dismissive suggestion to go play in your own sandbox is this really how you want to run wiki it is  after all  your playground  and you get to make the rules that s fine with me maybe you really have dealt with too many vandals  and were quick to lump me in with w hate ver hooligans you may be used to dealing with if i really wanted to be a vandal  i could easily use an ip proxy to keep posting causing trouble here there would be little that you could do about it  but that is not who i am i am an honest contributor who took exception to fiddles arrogant and insulting attitude we can disagree on that assessment  but don t expect me to get on my knees with some gee  i m sorry obsequiesness just so i can join the cool kids club my advice to you is maybe you  fiddle hiber might reconsider your knee  jerk  reactions at least assume positive intent  see community heading above try a discussion that does not start with something along the lines of your work is rubbish ,0.0,0.0,0.0,0.0,0.0,0.0
815fb95e00561145,  sorry if i caused you any frustration or anger  i didn t read your last message  somehow missed it accept my apologies for this about your article  i want to clear a few things  first  i didn t know that you were the one who created that  second  i only just nominated it for deletion  because of copyright infringement  but it was deleted by an admin named who did it after reviewing the authentication of nomination  so  you can request him to re review your article and the license compatibly of website from where you took the content  but there a few things you should keep in mind  wikipedia article should be notable  should be verifiable  must not breach copyright or any other intellectual property rights  as you can see  i can t help you in this  as i don t have admin privileges  talk ,0.0,0.0,0.0,0.0,0.0,0.0
209753a2d3c4c026,william shakespeare s life william shakespeare s late romances william shakespeare s plays shakespeare is an english writer  uniquely considered to be the greatest writer in the english language  and in the english speaking world including his given name whilst discussing any aspect of him and his work is unnecessary  customarily the surname by itself is used to refer not only to the man  but his works  most of these articles were started using the surname only  as per custom in the shakespearean community  but several editors  unfamiliar with the topic and who almost exclusively edit with bots  misguidedly changed them ,0.0,0.0,0.0,0.0,0.0,0.0
642c3c0fcfb8b8f6,you little  shit  what is it with you pakis all sticking together ,1.0,0.0,0.0,0.0,0.0,1.0
51a703e5debc5831, please do not remove articles for deletion notices from articles or remove other people s comments in articles for deletion pages  the notices and comments are needed to establish community consensus about the status of an article  and removing them is considered vandalism  if you oppose the deletion of an article  you may comment at the respective page instead  thank you  laudare  ,0.0,0.0,0.0,0.0,0.0,0.0
d5f6b8252c0d4b5e,  sigh  riana ,0.0,0.0,0.0,0.0,0.0,0.0
cd677b7e094cc03d,somebody change it within hours please more info is put onto this page everyday  it is a business that has breaking stories each and every day  this is classed as vandalism  i bet it was a tna fan  they really  suck  ,0.0,0.0,0.0,0.0,0.0,1.0
b6150c970294173b,let them leave ayers and wright out  it lowers wiki s credibility and validifies the fact that wp has a strong liberal bias  eventually nobody will take wikipedia seriously ,0.0,0.0,0.0,0.0,0.0,0.0
3e20ce77fb0f60f0,teahouse question answered,0.0,0.0,0.0,0.0,0.0,0.0
40aeaa00abbe696e,this talk page is whack  who said qwerty isn t gonna be on the album  they never confirmed or denied it  and of course the albums gonna be released unless they all die ,0.0,0.0,0.0,0.0,0.0,0.0
d3ed65181d8d22db,oops  i put it for fa already if ok with you  some changes have been made above ,0.0,0.0,0.0,0.0,0.0,0.0
622da696f9891b2e,  this from the wp article on paul rassinier  who is called the father of holocaust denial during the early s  rassinier corresponded with the american holocaust denier harry elmer barnes  who arranged for the  trans lation of four of his books  in these were collectively published by noontide press under the title debunking the genocide myth besides barnes  whose critical writings of the origins of the first world war were admired by rassinier ,0.0,0.0,0.0,0.0,0.0,0.0
d81f9d5aee2ad198,plz explain reasoning i dun understand at all y i cud possibly be blockd wut did i do wrong hm i dun get it  tonny  unblock plz now  thx  a bunch aznphattymanstuart,0.0,0.0,0.0,0.0,0.0,0.0
ab868536795b2537,  vandalism was added with the promorion of shows people that was the only initial reason to list such an insignificant thing as wexpfest furthermore  more pa persist from pacdude and he continues to cause trouble with myself and this page constantly he has already been disciplined more than once for vandalism  and he constantly stalks my work i say he should be prevented from editing wexp i haven t used more then one name  just simply unsigned in  which is my right pacdude has used earthwatch wexp rocks and numerous anonymous ip addresses he should examine his availability personally  i like having the girl s full last name listed  even though she doesn t even reference except in very formal settings this is getting absurd pacdude  give it up i also move that the personal attacks and or personal references be removed from the history page by an administrator or durin  ,0.0,0.0,0.0,0.0,0.0,0.0
8e827cef2ea5a084,controversies vs  individual candidates by replacing the controversies  we now have the problem of not being able to cover each issue in one place  i don t see this as an improvement  i also don t see thepoint of having the same material in both the candidate articles and here ,0.0,0.0,0.0,0.0,0.0,0.0
81dacad5a9a8a0cc,and yeah  i forgot to add that we are virtually surrounded by social constructs  mountains don t exist and are socially constructed  because there is no sharp difference between lowlands and hills  old people don t exist as well  because there is no abrubt change in the speed of aging  and  of course  colours are entirely fictional and socially constructed  because black colour slowly changes into shades of grey and subsequently into white  welcome in wobble s happy new world ,0.0,0.0,0.0,0.0,0.0,0.0
7836cdd13b9ce0a9, possibly unfree image raymont harris bears action shot jpg an image that you uploaded or altered  image raymont harris bears action shot jpg  has been listed at wikipedia possibly unfree images  if the image s copyright status cannot be verified  it may be deleted  please go to its page to provide the necessary information on the source or licensing of this image  if you have any if you are interested in it not being deleted  thank you wat s sup  ,0.0,0.0,0.0,0.0,0.0,0.0
180079e0a93ca5fe,geneology this part of the article  especially the last sentence  is pov ,0.0,0.0,0.0,0.0,0.0,0.0
1b120724ae2b84c3,question would you be tempted to list template internet memes for deletion again  your statement at wikipedia deletion review log november still holds true  i think it was kept due to wp interesting wp like wp useful votes and the original problem wasn t solved ,0.0,0.0,0.0,0.0,0.0,0.0
7c4aaf3d149e5ca5, october ,0.0,0.0,0.0,0.0,0.0,0.0
3a393a1656807ab4,i m looking at a database of tax id numbers and they all happen to start with is that a general rule the social security number wiki page says ssn s can t be higher than at present  are these number ranges deliberately kept disjoint ,0.0,0.0,0.0,0.0,0.0,0.0
be34f77431da1d30,  what the fuck do you mean  the gulag was not a death camp you commie cock suck  s  there were at least twenty million inmates killed in the gulag between including many murdered in cold blood by the camp guards and kgb torturers i demand that you restore the in communism section at once  or else ,0.0,1.0,0.0,1.0,0.0,1.0
a95dba0602cabcca,dolls robots  as the article stands right now  the lede has absolutely no mention of dolls or robots the entire article doesn t contain a single mention of the word  robot i have made persistent efforts  most recent  toward rectifying this  but each time my edits have been reverted rationale for the removal included the view that i was adding original research and that my additions were not wp lede compliant in that there was no mention of robots within the body of the article for editors who strive to increase the quality of wikipedia  it is clear to me that the most helpful action to take for these valid criticisms  instead of simply hitting the  revert  button  is this statement in lede is unsupported  fix flag as needing a reference  i found a great book with a single googling lede is discussing a topic that is not discussed in the article s body  fix add a statement or two into the body i realize that these approaches to fixes require putting in a little more effort  but that s the direction that leads to higher quality articles instead of preserving the gaping holes in them last point if there s an edit instability regarding the quality of an article  it is clear to me that the best place to initiate a talk discussion is on the article s talk page and not any particular user s talk page  ie  mine this way other editors who care about the issue in question are not required to go hunting around in order to get up to speed on w hate ver disagreements had  trans pired now if the issue is that a particular user is vandalizing an article  then that would be an excellent reason to open a discussion on the usertalk page and keep the article talk insulated from irrelevant noise ,0.0,0.0,0.0,0.0,0.0,0.0
b62e6802459f8782,and go on saddam execution talk page  before you stink up the place ,0.0,0.0,0.0,0.0,0.0,1.0
f831fd421d7b6e44,you read it  your note addressed something else  incidentally  your reasoning above is unsound  whether or not my rushdie comparison holds up  it does not fail to hold up because his literary career is not a failure but i hope you understand  i am not trying to get any decision reversed  and never was rather  i am yelling at you for enforcing a stupid policy ,0.0,0.0,0.0,0.0,0.0,1.0
9d45a1c158a398f2,  i wish nothing to do with your community or bureaucratic processes  good luck with your pathetic spam farm  ,0.0,0.0,0.0,0.0,0.0,0.0
43d8342e599ad429,i concur with lester s comments above and thus support flag removal ,0.0,0.0,0.0,0.0,0.0,0.0
e3f4ea8851b4b641,  parker  surname  should be in category english surnames or category english language surnames,0.0,0.0,0.0,0.0,0.0,0.0
4d27c84422cdb0ca,you have not proven anything  if you had  you would have a new consensus to show for it  as we have previously demonstrated  those websites are often publishing content that is unsubstantiated  formula  com is rarely used on wikipedia for anything other than car numbers  because it has been slow to update in the past  especially when waiting for an entry list sky sports might have listed the sauber seats as tba  but we had a reliable source that contradicted it  and since that source came direct from the team  it took priority  the list autosport published included grosjean before he was announced by lotus  and gave no reason for the sauber seats as suddenly changing to tba  and i have no idea why you are even bothering with planet f it s useless all of this is inconsequential  anyway  the administrators won t care that you found all those sites  they will see an editor who repeatedly went against an established consensus at a time when the issue was being widely discussed on the talk page ,0.0,0.0,0.0,0.0,0.0,0.0
27a8d372029187f9,keep up the good work ,0.0,0.0,0.0,0.0,0.0,0.0
b59278b010eead52,  remove the word strenuously and i see no problem with this addition  ,0.0,0.0,0.0,0.0,0.0,0.0
1fe1ffd378279b04,you cannot revert based on previous afd unless the article is essentially the same read policy,0.0,0.0,0.0,0.0,0.0,0.0
fba98516f8b0715d,the worst to me is that she equates raneb with nubnefer like it was obvious and does not mention that this is only an hypothesis ,0.0,0.0,0.0,0.0,0.0,0.0
e69ee6be8da954f4, would you agree there is nothing in your suggestions that justifies calling the article in its present state an advertisement i think we can continue to work on it  but the tag can be dropped i don t agree with this statement at all right up until the article was locked  i was removing brochure language see my edits as diana pointed out  there is more brochure language that needs to be removed what concerns me is that if the article is unlocked  your team will try to undo all the edits that brought the article closer to a non advertisement there s a lot more to be done here not even counting reverting the edits i know are forthcoming from the waldorf support pov lobbiests again  the brochure like language of the article has been in question here for at least three months and the waldorf project team was supposed to address this the best way to address this  however  might be to have non waldorf people look at it instead of a project team populated with waldorf people why not show some good faith and not force the removal of the tag while the necessary edits are taking place just a thought  ,0.0,0.0,0.0,0.0,0.0,0.0
77118b0c84481313, a barnstar for you  the random acts of kindness barnstar for helping in inexperienced contributor get onto the right track and minimizing churn and frustration  ,0.0,0.0,0.0,0.0,0.0,0.0
79a879e6c5317d6c,a quik note  i did not know  i thought it was only for this account  my other account is a public sock  it says so in it s user page  my user page even says so ,0.0,0.0,0.0,0.0,0.0,0.0
2eb4607a951cfce1,many of the world s most influential people are dead  do we let other people to ruin their legacies just because they are no more physically here  i mean  as i said before  i won t oppose the term dictator anymore but you must be calm and polite  sometimes a single man can rule better than the coalition of millions but i won t treat iraqi people like the way many people treat saddam s legacy  i will wait for a while to see how iraq exercises democracy but honestly i think they don t have a clue about it ,0.0,0.0,0.0,0.0,0.0,0.0
7e40ecd7c3b332b4, split into two articles this article is in an odd state because it covers two completely separate projects hiphop for php or hphpc  a php to c  trans compiler  and hhvm or the hiphop virtual machine  a php virtual machine that share nothing other than part of their names and facebook s sponsorship  i d like to split the article  the current article would remain and describe the hiphop for php project consisting of the hphpc  trans compiler and hphpi interpreter from its infancy in until its abandonment in but the content describing the virtual machine from its genesis in until the present would be moved to an article titled hhvm  since the naming situation is fairly confusing  i ve added some reference quotes below  thoughts primary  no parenthetical  names for these projects are bolded and suffixed with a number describing whether they refer to the  trans compiler or the virtual machine  today i m excited to share the project a small team of amazing people and i have been working on for the past two years  hiphop for php we have also developed hphpi which is an experimental interpreter designed for development  facebook blog  feb that s how facebook explains the significance of its new php executor  hiphop virtual machine hhvm will improve the performance of facebook s code facebook originally deployed its open source hiphop for php in february techcrunch  dec in late we announced that we were pursuing a just in time  jit  compilation approach called hiphop vm hhvm  as a successor to the hiphop php to c compiler hphpc  we are happy to announce that hhvm is now as fast as hphpc facebook blog  nov facebook has been using the virtual machine  called the hhvm hiphop virtual machine across all of its servers since earlier this year facebook originally devised a compiler  called hiphop that would  trans late php code into c the previous hiphop  renamed hphpc has now been retired within facebook  javaworld  jul in facebook rolled out a tool called hiphop the trio agreed that facebook could take php performance to an even higher level if they replaced hiphop with something called a virtual machine in a nod to the company s original php converter  they called the system the hiphop virtual machine or hhvm for short  wired  jul facebook has also made great progress on its alternative open source php engine  the hiphop virtual machine hhvm hhvm uses  o reilly programming  mar hack runs only on facebook s hiphop virtual machine hhvm  should you start learning hack and hhvm yes  o reilly programming  apr hhvm is an open source virtual machine  hhvm official website  ,0.0,0.0,0.0,0.0,0.0,0.0
ff604583e4dd78d1, jun utc ,0.0,0.0,0.0,0.0,0.0,0.0
9e3f96f64745a34c,hi  kitty  just wondering  when you say you re a conservative  how do you mean  in a political sense  are you right wing  i was just looking at other synaesthetes  and  obviously  your name came up  and i noticed your conservative userbox  and i wondered exactly what an american conservative believed ,0.0,0.0,0.0,0.0,0.0,0.0
156f0c3d9e243a4f, i think the definition of test and set if the test fails  the value is not set  may have need some correction  according to operation system concepts by abraham silberschatz  etc in page about the definition of testandset instruction  the test and set operations are always executed no matter the test fails or not  ,0.0,0.0,0.0,0.0,0.0,0.0
05434c37cd87a525, in that case  i m truly sorry  i obviously interpreted it wrongly  cheers  ,0.0,0.0,0.0,0.0,0.0,0.0
850a82686cefe17b,i also took out a bit about h not competing ,0.0,0.0,0.0,0.0,0.0,0.0
75a94d73431c8df3,you say why u delete again u dun let me comment here at ur talkpage  u coward  if u do not know what does it take to eat a roti canai then go and try one  make life dude explain u idiot u ,0.0,0.0,0.0,1.0,0.0,1.0
81255d35b5d75ad5, most widespread political action my bud ratel added this little piece of trivia is there a list of previous political actions that would indicate that this is the case wouldn t the political agitating in mosques or highly centralized churches  catholic  etc be larger and don t those things happen every week and where does this number come from the org organizers did anyone take the tea party or or m people at their words for headcounts not verifiable  ,0.0,0.0,0.0,0.0,0.0,0.0
0538a7ea5a63af6b,it would be good to know who is funding this,0.0,0.0,0.0,0.0,0.0,0.0
527225f900a9b4f0,make are accurate and fair,0.0,0.0,0.0,0.0,0.0,0.0
871199aa304c235d,  woa look the fuck out  we have a fuck  in keyboard warrior here  seriously fuck off with your melodramatic bull shit mate  and go outside and get some fuck  ing fresh air  you are obviously not an admin  so stop acting as though you fuck  ing are  dick ead ,0.0,1.0,0.0,1.0,0.0,1.0
e4ee7840d3ffc666,huggle hey deathlaser  i am petrb  one of core developers of huggle  the antivandalism tool  which you are beta testing  according to https meta wikimedia org wiki huggle members beta testers i am happy to announce that huggle is ready for some testing  you can read more about it at wp huggle huggle  beta  please keep in mind that this is a development version and it is not ready for regular use  that means you must watch your contribs when anything happens you didn t want  fix it and report a bug  frequently checkout source code and build latest version  we change it a lot  if you find any problem with a feature that is supposed to work perfectly  please let us know  some features are not ready yet  it is listed in known problems on huggle  beta page  you don t need to report these we know it  so  that s it  have fun testing and please let us know about any problems  either using bugzilla http bugzilla wikimedia org  or please respond to my talk page  i am not going to watch your talk page  thank you,0.0,0.0,0.0,0.0,0.0,0.0
d32aba60bf1f151f, i believe in solidarity and will not stand for this injustices r  sh nd pr  ud ,0.0,0.0,0.0,0.0,0.0,0.0
987f8bfa41004975,c  fred thanks so so much  i will add more references on monday  she has tons  thanks so so much ,0.0,0.0,0.0,0.0,0.0,0.0
426af1c062c22ead, i say remove the sentence  here s why  and i think my idea may be novel yes  some said i  hate  muslims  however  we need to look at the context in the heat of a demonstration regarding a certain limited issue  they shouted i  hate  muslims there is no evidence that they  hate  muslims generally there are many  many muslims in the world and all of them cannot be put into the little box that represented those involved in the demonstration so by putting what they shouted at a demonstration against a relatively limited few in the lead paragraph without proper contextualization  the implication is made that they  hate  all muslims  not just those involved in the demonstration  and that would violate various wiki policies  ,0.0,0.0,0.0,0.0,0.0,0.0
0d200ed3f5ca6a14,canterbury why remove reference to pallium as charge  wiki s own archbishop of canterbury has a depiction of the arms  which have historically been impaled with the bishop s own arms as his new personal escutcheon ,0.0,0.0,0.0,0.0,0.0,0.0
a6d1b8d5e984240d,speaking of dutch academics  the university of amsterdam calls its computer science group the informatics institute  in practice  computer science computing science informatics are often synonymous ,0.0,0.0,0.0,0.0,0.0,0.0
d9afdd85f902a236,rename ec  i ve renamed the article to reflect that it s not just about the hacking incident  there was an effort to split off the controversy over the e mails  but as that hasn t been done this title better reflects the broader scope of the article and its contents which covers not only the hacking but the controversy over the e mails  this seems the best approach to have neautral wording and an appropriate title that encompasses all apsects of the events and their ramifications ,0.0,0.0,0.0,0.0,0.0,0.0
703fb9138062e680, by the way  saedon s recent participation in this article is most likely due to the fact that i made edits on an article that he also so happens to be working on  if not some strange coincidence  it is very likely that it was a result of going through my user contributions page  i could say similar things about one other editor  so i thought maybe that is the reason why these edit wars are getting so big  just a hypothesis for now  if you agree  back me up on it  thanks  expert sectioneer of wikipedia karma talk ,0.0,0.0,0.0,0.0,0.0,0.0
bb8248abb9803286,nrdg hannah montana  the movie poster  why do you keep deleting my hannah montana poster and if non fair rational is why  how do i fix that  take me through it step by step please  preceding unsigned comment added by talk contribs the poster doesn t belong to this movie  see image hm mmc tour movie poster jpg for what is generally required when you do upload images  also note that this image is the exact same one you uploaded and is currently appropriately attached to the proper movie  nrdg,0.0,0.0,0.0,0.0,0.0,0.0
cfdec8c3d25f6a26,as i suggested  with your frame of mind as regards this article i would if i was you simply take it off your watchlist and then it won t bother you anymore  please don t turn what is a silly little article into a battlefield  i assure you it is not worth it ,0.0,0.0,0.0,0.0,0.0,0.0
37761440ea9685b9,  welcome hello and welcome to wikipedia  thank you for your contributions  i hope you like the place and decide to stay  here are some pages that you might find helpful  the five pillars of wikipedia how to edit a page help pages tutorial how to write a great article manual of style i hope you enjoy editing here and being a wikipedian  please sign your name on talk pages using four tildes this will automatically produce your name and the date  if you need help  check out wikipedia questions  ask me on my talk page  or ask your question and then place helpme after the question on your talk page  again  welcome  flames fire  ,0.0,0.0,0.0,0.0,0.0,0.0
e55c352d5cdb67ed,  it is a navbox  not infobox  and it is not needed  but is better there than not  if you think it gives the article a canadian skew then how about taking it upon yourself to add some other navboxes ,0.0,0.0,0.0,0.0,0.0,0.0
a6b64bd644e32697,  i wasn t sure if you d noticed or not  so thought i d deal with the troll anyway ,0.0,0.0,0.0,0.0,0.0,0.0
